threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
180.0,0.2,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.25,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.3,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.35,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.4,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.45,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
180.0,0.5,20.0,110.0,10.0,2.4126542679615044,92.45742092457421,0.11653276919357103,417.944548882303,411,[93.30143541 91.58415842]
190.0,0.0,20.0,110.0,10.0,1.9974497230362394,90.69767441860465,0.04078195216737199,272.21405737440773,258,[91.91176471 89.3442623 ]
190.0,0.05,20.0,110.0,10.0,2.1012558724079886,91.42857142857143,0.05029645875945156,301.76505595524304,280,[93.75       88.97058824]
190.0,0.1,20.0,110.0,10.0,2.2572376185760463,92.98245614035088,0.09312499310807343,366.31352175557794,342,[93.92265193 91.92546584]
190.0,0.15,20.0,110.0,10.0,2.2965779845045593,93.0939226519337,0.11904834163304384,383.5512175150704,362,[94.17989418 91.90751445]
190.0,0.2,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.25,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.3,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.35,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.4,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.45,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
190.0,0.5,20.0,110.0,10.0,2.2973631086020765,93.1129476584022,0.1194757621549214,384.6055760541065,363,[94.17989418 91.95402299]
200.0,0.0,20.0,110.0,10.0,1.950572779050895,91.09311740890688,0.05293191258416441,262.1067946336766,247,[91.47286822 90.6779661 ]
200.0,0.05,20.0,110.0,10.0,1.989700547094042,91.37254901960785,0.0570321105308301,278.9748320166101,255,[89.55223881 93.38842975]
200.0,0.1,20.0,110.0,10.0,2.140094653184118,92.50814332247558,0.09626583695031994,335.2840445990366,307,[92.59259259 92.4137931 ]
200.0,0.15,20.0,110.0,10.0,2.185069310948574,93.03030303030303,0.12573173944572172,351.1829185470303,330,[94.25287356 91.66666667]
200.0,0.2,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.25,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.3,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.35,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.4,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.45,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
200.0,0.5,20.0,110.0,10.0,2.1858546342563243,93.05135951661632,0.12464329324031195,352.0752025469081,331,[94.25287356 91.71974522]
